GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
trove-3.0.3,gnu.trove.impl.hash,TPrimitiveHash,0,49,0,0,0,16,0,6,0,6
trove-3.0.3,gnu.trove.impl.hash,TByteCharHash,531,0,76,0,142,0,56,0,18,0
trove-3.0.3,gnu.trove.impl.hash,TCharCharHash,531,0,76,0,142,0,56,0,18,0
trove-3.0.3,gnu.trove.impl.hash,THash,23,296,3,29,5,67,6,31,3,18
trove-3.0.3,gnu.trove.impl.hash,TIntCharHash,531,0,76,0,142,0,56,0,18,0
trove-3.0.3,gnu.trove.impl.hash,TObjectHash,175,620,28,82,36,136,24,61,2,28
trove-3.0.3,gnu.trove.impl.hash,TDoubleLongHash,538,0,76,0,142,0,56,0,18,0
trove-3.0.3,gnu.trove.impl.hash,TDoubleDoubleHash,538,0,76,0,142,0,56,0,18,0
trove-3.0.3,gnu.trove.impl.hash,TFloatByteHash,538,0,76,0,142,0,56,0,18,0
trove-3.0.3,gnu.trove.impl.hash,TDoubleHash,261,112,48,8,67,29,36,6,9,5
trove-3.0.3,gnu.trove.impl.hash,TIntHash,39,322,12,44,10,86,10,32,0,14
trove-3.0.3,gnu.trove.impl.hash,TShortDoubleHash,531,0,76,0,142,0,56,0,18,0
trove-3.0.3,gnu.trove.impl.hash,TShortHash,361,0,56,0,96,0,42,0,14,0
trove-3.0.3,gnu.trove.impl.hash,TFloatCharHash,538,0,76,0,142,0,56,0,18,0
trove-3.0.3,gnu.trove.impl.hash,TShortCharHash,531,0,76,0,142,0,56,0,18,0
trove-3.0.3,gnu.trove.impl.hash,TByteLongHash,531,0,76,0,142,0,56,0,18,0
trove-3.0.3,gnu.trove.impl.hash,TFloatLongHash,538,0,76,0,142,0,56,0,18,0
trove-3.0.3,gnu.trove.impl.hash,TCharHash,361,0,56,0,96,0,42,0,14,0
trove-3.0.3,gnu.trove.impl.hash,TCharByteHash,531,0,76,0,142,0,56,0,18,0
trove-3.0.3,gnu.trove.impl.hash,TIntDoubleHash,531,0,76,0,142,0,56,0,18,0
trove-3.0.3,gnu.trove.impl.hash,TShortShortHash,531,0,76,0,142,0,56,0,18,0
trove-3.0.3,gnu.trove.impl.hash,TByteFloatHash,531,0,76,0,142,0,56,0,18,0
trove-3.0.3,gnu.trove.impl.hash,TLongHash,247,126,49,7,61,35,34,8,6,8
trove-3.0.3,gnu.trove.impl.hash,TDoubleIntHash,428,110,69,7,113,29,50,6,13,5
trove-3.0.3,gnu.trove.impl.hash,TByteHash,361,0,56,0,96,0,42,0,14,0
trove-3.0.3,gnu.trove.impl.hash,TShortIntHash,531,0,76,0,142,0,56,0,18,0
trove-3.0.3,gnu.trove.impl.hash,TIntByteHash,531,0,76,0,142,0,56,0,18,0
trove-3.0.3,gnu.trove.impl.hash,TCharIntHash,531,0,76,0,142,0,56,0,18,0
trove-3.0.3,gnu.trove.impl.hash,TShortByteHash,531,0,76,0,142,0,56,0,18,0
trove-3.0.3,gnu.trove.impl.hash,TShortFloatHash,531,0,76,0,142,0,56,0,18,0
trove-3.0.3,gnu.trove.impl.hash,TIntFloatHash,531,0,76,0,142,0,56,0,18,0
trove-3.0.3,gnu.trove.impl.hash,TIntLongHash,199,332,44,32,50,92,26,30,1,17
trove-3.0.3,gnu.trove.impl.hash,THashIterator,19,95,3,11,3,23,3,10,0,6
trove-3.0.3,gnu.trove.impl.hash,TFloatIntHash,428,110,69,7,113,29,50,6,13,5
trove-3.0.3,gnu.trove.impl.hash,TDoubleByteHash,538,0,76,0,142,0,56,0,18,0
trove-3.0.3,gnu.trove.impl.hash,TCustomObjectHash,15,50,0,4,6,14,2,8,2,6
trove-3.0.3,gnu.trove.impl.hash,TCharShortHash,531,0,76,0,142,0,56,0,18,0
trove-3.0.3,gnu.trove.impl.hash,TLongShortHash,538,0,76,0,142,0,56,0,18,0
trove-3.0.3,gnu.trove.impl.hash,TByteByteHash,531,0,76,0,142,0,56,0,18,0
trove-3.0.3,gnu.trove.impl.hash,TIntShortHash,531,0,76,0,142,0,56,0,18,0
trove-3.0.3,gnu.trove.impl.hash,TDoubleCharHash,538,0,76,0,142,0,56,0,18,0
trove-3.0.3,gnu.trove.impl.hash,TByteIntHash,531,0,76,0,142,0,56,0,18,0
trove-3.0.3,gnu.trove.impl.hash,TShortLongHash,531,0,76,0,142,0,56,0,18,0
trove-3.0.3,gnu.trove.impl.hash,TLongIntHash,538,0,76,0,142,0,56,0,18,0
trove-3.0.3,gnu.trove.impl.hash,TFloatHash,261,112,48,8,67,29,36,6,9,5
trove-3.0.3,gnu.trove.impl.hash,TCharLongHash,531,0,76,0,142,0,56,0,18,0
trove-3.0.3,gnu.trove.impl.hash,TByteShortHash,531,0,76,0,142,0,56,0,18,0
trove-3.0.3,gnu.trove.impl.hash,TFloatDoubleHash,538,0,76,0,142,0,56,0,18,0
trove-3.0.3,gnu.trove.impl.hash,TLongCharHash,538,0,76,0,142,0,56,0,18,0
trove-3.0.3,gnu.trove.impl.hash,TDoubleFloatHash,538,0,76,0,142,0,56,0,18,0
trove-3.0.3,gnu.trove.impl.hash,TByteDoubleHash,531,0,76,0,142,0,56,0,18,0
trove-3.0.3,gnu.trove.impl.hash,TCharDoubleHash,531,0,76,0,142,0,56,0,18,0
trove-3.0.3,gnu.trove.impl.hash,TLongFloatHash,538,0,76,0,142,0,56,0,18,0
trove-3.0.3,gnu.trove.impl.hash,TFloatFloatHash,538,0,76,0,142,0,56,0,18,0
trove-3.0.3,gnu.trove.impl.hash,THashPrimitiveIterator,11,88,1,11,1,22,1,10,0,5
trove-3.0.3,gnu.trove.impl.hash,TDoubleShortHash,538,0,76,0,142,0,56,0,18,0
trove-3.0.3,gnu.trove.procedure.array,ToObjectArrayProceedure,0,22,0,0,0,6,0,2,0,2
trove-3.0.3,gnu.trove.list.array,TDoubleArrayList.TDoubleArrayIterator,82,0,6,0,21,0,7,0,4,0
trove-3.0.3,gnu.trove.list.array,TShortArrayList.TShortArrayIterator,82,0,6,0,21,0,7,0,4,0
trove-3.0.3,gnu.trove.list.array,TByteArrayList.TByteArrayIterator,82,0,6,0,21,0,7,0,4,0
trove-3.0.3,gnu.trove.list.array,TCharArrayList,1524,0,200,0,371,0,180,0,80,0
trove-3.0.3,gnu.trove.list.array,TLongArrayList.new TLongArrayList() {...},17,0,2,0,4,0,3,0,2,0
trove-3.0.3,gnu.trove.list.array,TFloatArrayList.new TFloatArrayList() {...},17,0,2,0,4,0,3,0,2,0
trove-3.0.3,gnu.trove.list.array,TIntArrayList.TIntArrayIterator,0,82,1,5,0,21,1,6,0,4
trove-3.0.3,gnu.trove.list.array,TFloatArrayList.TFloatArrayIterator,82,0,6,0,21,0,7,0,4,0
trove-3.0.3,gnu.trove.list.array,TDoubleArrayList,1531,0,200,0,371,0,180,0,80,0
trove-3.0.3,gnu.trove.list.array,TIntArrayList,18,1505,16,184,5,366,17,163,1,79
trove-3.0.3,gnu.trove.list.array,TFloatArrayList,1531,0,200,0,371,0,180,0,80,0
trove-3.0.3,gnu.trove.list.array,TShortArrayList,1524,0,200,0,371,0,180,0,80,0
trove-3.0.3,gnu.trove.list.array,TByteArrayList,1524,0,200,0,371,0,180,0,80,0
trove-3.0.3,gnu.trove.list.array,TLongArrayList,1169,362,164,36,288,83,145,35,58,22
trove-3.0.3,gnu.trove.list.array,TLongArrayList.TLongArrayIterator,40,42,4,2,12,9,3,4,1,3
trove-3.0.3,gnu.trove.list.array,TDoubleArrayList.new TDoubleArrayList() {...},17,0,2,0,4,0,3,0,2,0
trove-3.0.3,gnu.trove.list.array,TIntArrayList.new TIntArrayList() {...},0,17,0,2,0,4,0,3,0,2
trove-3.0.3,gnu.trove.list.array,TCharArrayList.new TCharArrayList() {...},17,0,2,0,4,0,3,0,2,0
trove-3.0.3,gnu.trove.list.array,TCharArrayList.TCharArrayIterator,82,0,6,0,21,0,7,0,4,0
trove-3.0.3,gnu.trove.list.array,TShortArrayList.new TShortArrayList() {...},17,0,2,0,4,0,3,0,2,0
trove-3.0.3,gnu.trove.list.array,TByteArrayList.new TByteArrayList() {...},17,0,2,0,4,0,3,0,2,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableShortObjectMap,159,0,10,0,38,0,33,0,28,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableFloatObjectMap.new TFloatObjectIterator() {...},36,0,0,0,8,0,7,0,7,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableByteObjectMap.new TByteObjectIterator() {...},36,0,0,0,8,0,7,0,7,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableShortByteMap,175,0,10,0,42,0,37,0,32,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableShortIntMap,175,0,10,0,42,0,37,0,32,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableIntFloatMap,175,0,10,0,42,0,37,0,32,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableObjectShortMap,171,0,10,0,41,0,36,0,31,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableLongByteMap.new TLongByteIterator() {...},36,0,0,0,8,0,7,0,7,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableIntCollection.new TIntIterator() {...},24,0,0,0,5,0,4,0,4,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableFloatFloatMap,175,0,10,0,42,0,37,0,32,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableCharIntMap.new TCharIntIterator() {...},36,0,0,0,8,0,7,0,7,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableDoubleCollection,115,0,2,0,29,0,26,0,25,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableLongList,207,0,6,0,42,0,43,0,40,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableCharObjectMap.new TCharObjectIterator() {...},36,0,0,0,8,0,7,0,7,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableByteCharMap,175,0,10,0,42,0,37,0,32,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableByteByteMap,175,0,10,0,42,0,37,0,32,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableLongDoubleMap,175,0,10,0,42,0,37,0,32,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableIntCollection,115,0,2,0,29,0,26,0,25,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableDoubleFloatMap.new TDoubleFloatIterator() {...},36,0,0,0,8,0,7,0,7,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableDoubleByteMap.new TDoubleByteIterator() {...},36,0,0,0,8,0,7,0,7,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableByteList,207,0,6,0,42,0,43,0,40,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableByteIntMap.new TByteIntIterator() {...},36,0,0,0,8,0,7,0,7,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableFloatByteMap.new TFloatByteIterator() {...},36,0,0,0,8,0,7,0,7,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableIntObjectMap,159,0,10,0,38,0,33,0,28,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableCharDoubleMap,175,0,10,0,42,0,37,0,32,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableCharLongMap.new TCharLongIterator() {...},36,0,0,0,8,0,7,0,7,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableDoubleShortMap,175,0,10,0,42,0,37,0,32,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableLongCollection.new TLongIterator() {...},24,0,0,0,5,0,4,0,4,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableIntLongMap,175,0,10,0,42,0,37,0,32,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableDoubleCharMap.new TDoubleCharIterator() {...},36,0,0,0,8,0,7,0,7,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableObjectShortMap.new TObjectShortIterator() {...},36,0,0,0,8,0,7,0,7,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableObjectFloatMap.new TObjectFloatIterator() {...},36,0,0,0,8,0,7,0,7,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableByteByteMap.new TByteByteIterator() {...},36,0,0,0,8,0,7,0,7,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableLongObjectMap.new TLongObjectIterator() {...},36,0,0,0,8,0,7,0,7,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableIntList,207,0,6,0,42,0,43,0,40,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableLongFloatMap,175,0,10,0,42,0,37,0,32,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableDoubleCollection.new TDoubleIterator() {...},24,0,0,0,5,0,4,0,4,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableFloatSet,20,0,4,0,3,0,5,0,3,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableCharDoubleMap.new TCharDoubleIterator() {...},36,0,0,0,8,0,7,0,7,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableFloatObjectMap,159,0,10,0,38,0,33,0,28,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableDoubleSet,20,0,4,0,3,0,5,0,3,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableIntShortMap,175,0,10,0,42,0,37,0,32,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableCharByteMap,175,0,10,0,42,0,37,0,32,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableByteCollection.new TByteIterator() {...},24,0,0,0,5,0,4,0,4,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableObjectDoubleMap.new TObjectDoubleIterator() {...},36,0,0,0,8,0,7,0,7,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableFloatDoubleMap.new TFloatDoubleIterator() {...},36,0,0,0,8,0,7,0,7,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableCharCollection.new TCharIterator() {...},24,0,0,0,5,0,4,0,4,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableByteCharMap.new TByteCharIterator() {...},36,0,0,0,8,0,7,0,7,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableFloatLongMap.new TFloatLongIterator() {...},36,0,0,0,8,0,7,0,7,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableShortSet,20,0,4,0,3,0,5,0,3,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableFloatList,207,0,6,0,42,0,43,0,40,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableFloatLongMap,175,0,10,0,42,0,37,0,32,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableObjectLongMap,171,0,10,0,41,0,36,0,31,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableFloatDoubleMap,175,0,10,0,42,0,37,0,32,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableShortFloatMap.new TShortFloatIterator() {...},36,0,0,0,8,0,7,0,7,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableShortObjectMap.new TShortObjectIterator() {...},36,0,0,0,8,0,7,0,7,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableRandomAccessByteList,19,0,0,0,4,0,3,0,3,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableShortShortMap,175,0,10,0,42,0,37,0,32,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableRandomAccessIntList,19,0,0,0,4,0,3,0,3,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableRandomAccessLongList,19,0,0,0,4,0,3,0,3,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableDoubleObjectMap,159,0,10,0,38,0,33,0,28,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableObjectDoubleMap,171,0,10,0,41,0,36,0,31,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableFloatShortMap.new TFloatShortIterator() {...},36,0,0,0,8,0,7,0,7,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableDoubleList,207,0,6,0,42,0,43,0,40,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableObjectByteMap.new TObjectByteIterator() {...},36,0,0,0,8,0,7,0,7,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableCharCharMap.new TCharCharIterator() {...},36,0,0,0,8,0,7,0,7,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableIntByteMap,175,0,10,0,42,0,37,0,32,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableByteObjectMap,159,0,10,0,38,0,33,0,28,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableFloatByteMap,175,0,10,0,42,0,37,0,32,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableCharList,207,0,6,0,42,0,43,0,40,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableObjectLongMap.new TObjectLongIterator() {...},36,0,0,0,8,0,7,0,7,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableDoubleLongMap,175,0,10,0,42,0,37,0,32,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableLongLongMap.new TLongLongIterator() {...},36,0,0,0,8,0,7,0,7,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableDoubleLongMap.new TDoubleLongIterator() {...},36,0,0,0,8,0,7,0,7,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableLongCollection,115,0,2,0,29,0,26,0,25,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableCharShortMap,175,0,10,0,42,0,37,0,32,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableDoubleFloatMap,175,0,10,0,42,0,37,0,32,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableObjectCharMap.new TObjectCharIterator() {...},36,0,0,0,8,0,7,0,7,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableByteIntMap,175,0,10,0,42,0,37,0,32,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableByteDoubleMap,175,0,10,0,42,0,37,0,32,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableByteFloatMap,175,0,10,0,42,0,37,0,32,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableIntLongMap.new TIntLongIterator() {...},36,0,0,0,8,0,7,0,7,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableDoubleDoubleMap,175,0,10,0,42,0,37,0,32,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableFloatIntMap.new TFloatIntIterator() {...},36,0,0,0,8,0,7,0,7,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableIntDoubleMap.new TIntDoubleIterator() {...},36,0,0,0,8,0,7,0,7,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableFloatShortMap,175,0,10,0,42,0,37,0,32,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableShortDoubleMap.new TShortDoubleIterator() {...},36,0,0,0,8,0,7,0,7,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableFloatFloatMap.new TFloatFloatIterator() {...},36,0,0,0,8,0,7,0,7,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableShortShortMap.new TShortShortIterator() {...},36,0,0,0,8,0,7,0,7,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableFloatCollection.new TFloatIterator() {...},24,0,0,0,5,0,4,0,4,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableFloatCharMap,175,0,10,0,42,0,37,0,32,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableDoubleIntMap,175,0,10,0,42,0,37,0,32,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableRandomAccessFloatList,19,0,0,0,4,0,3,0,3,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableCharLongMap,175,0,10,0,42,0,37,0,32,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableLongCharMap.new TLongCharIterator() {...},36,0,0,0,8,0,7,0,7,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableLongObjectMap,159,0,10,0,38,0,33,0,28,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableLongLongMap,175,0,10,0,42,0,37,0,32,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableShortList,207,0,6,0,42,0,43,0,40,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableShortDoubleMap,175,0,10,0,42,0,37,0,32,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableByteSet,20,0,4,0,3,0,5,0,3,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableLongDoubleMap.new TLongDoubleIterator() {...},36,0,0,0,8,0,7,0,7,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableIntCharMap.new TIntCharIterator() {...},36,0,0,0,8,0,7,0,7,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableIntShortMap.new TIntShortIterator() {...},36,0,0,0,8,0,7,0,7,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableIntByteMap.new TIntByteIterator() {...},36,0,0,0,8,0,7,0,7,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableCharCharMap,175,0,10,0,42,0,37,0,32,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableObjectByteMap,171,0,10,0,41,0,36,0,31,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableCharFloatMap.new TCharFloatIterator() {...},36,0,0,0,8,0,7,0,7,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableLongShortMap.new TLongShortIterator() {...},36,0,0,0,8,0,7,0,7,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableIntObjectMap.new TIntObjectIterator() {...},36,0,0,0,8,0,7,0,7,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableLongFloatMap.new TLongFloatIterator() {...},36,0,0,0,8,0,7,0,7,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableDoubleDoubleMap.new TDoubleDoubleIterator() {...},36,0,0,0,8,0,7,0,7,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableByteShortMap.new TByteShortIterator() {...},36,0,0,0,8,0,7,0,7,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableDoubleByteMap,175,0,10,0,42,0,37,0,32,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableDoubleShortMap.new TDoubleShortIterator() {...},36,0,0,0,8,0,7,0,7,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableFloatIntMap,175,0,10,0,42,0,37,0,32,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableCharIntMap,175,0,10,0,42,0,37,0,32,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableLongIntMap.new TLongIntIterator() {...},36,0,0,0,8,0,7,0,7,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableByteDoubleMap.new TByteDoubleIterator() {...},36,0,0,0,8,0,7,0,7,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableFloatCharMap.new TFloatCharIterator() {...},36,0,0,0,8,0,7,0,7,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableIntIntMap.new TIntIntIterator() {...},36,0,0,0,8,0,7,0,7,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableShortCharMap,175,0,10,0,42,0,37,0,32,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableIntDoubleMap,175,0,10,0,42,0,37,0,32,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableCharCollection,115,0,2,0,29,0,26,0,25,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableByteShortMap,175,0,10,0,42,0,37,0,32,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableShortIntMap.new TShortIntIterator() {...},36,0,0,0,8,0,7,0,7,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableIntIntMap,175,0,10,0,42,0,37,0,32,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableLongByteMap,175,0,10,0,42,0,37,0,32,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableRandomAccessShortList,19,0,0,0,4,0,3,0,3,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableIntCharMap,175,0,10,0,42,0,37,0,32,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableByteLongMap,175,0,10,0,42,0,37,0,32,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableShortCollection,115,0,2,0,29,0,26,0,25,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableLongCharMap,175,0,10,0,42,0,37,0,32,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableIntSet,20,0,4,0,3,0,5,0,3,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableRandomAccessCharList,19,0,0,0,4,0,3,0,3,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableByteLongMap.new TByteLongIterator() {...},36,0,0,0,8,0,7,0,7,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableObjectIntMap.new TObjectIntIterator() {...},36,0,0,0,8,0,7,0,7,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableShortLongMap,175,0,10,0,42,0,37,0,32,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableObjectIntMap,171,0,10,0,41,0,36,0,31,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableShortCharMap.new TShortCharIterator() {...},36,0,0,0,8,0,7,0,7,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableDoubleCharMap,175,0,10,0,42,0,37,0,32,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableLongShortMap,175,0,10,0,42,0,37,0,32,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableLongSet,20,0,4,0,3,0,5,0,3,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableRandomAccessDoubleList,19,0,0,0,4,0,3,0,3,0
trove-3.0.3,gnu.trove.impl.unmodifiable,TUnmodifiableShortCollection.new TShortIterator() {...},24,0,0,0,5,0,4,0,4,0
